Code,Temperature,Humidity,Radiation,Longitude,Latitude,Cs_134_(Bq/m3),Cs_137_(Bq/m3),I_131_(Bq/m3)
19,7.315787198,55.0413244,4.128357454,25.21245689,23.36030067,2.519007015,7.050521973,36.08591124
20,22.8554117,68.55024298,7.532222689,27.9047716,47.79533046,2.611019758,9.100609661,30.65581313
8,7.192345966,70.92188388,5.254848057,35.16365199,23.25178096,1.826341125,9.135616138,49.2297394
15,14.9116228,68.33335583,4.094063616,11.9872123,10.63978121,10.23189385,9.770900017,30.35628691
13,25.37974359,70.09464341,5.959353501,32.13994305,26.36694055,9.55655576,2.570216692,29.15305813
6,25.24427277,65.92025857,4.09035695,36.53451813,12.81436493,8.407758469,8.602769753,46.50544216
11,8.365059071,33.97390066,7.010529488,34.17628211,13.18387808,6.422569464,9.788150661,32.40007668
13,19.32559396,61.97379056,4.286469157,34.24121386,7.284474647,5.78884195,6.176829198,57.4826669
11,4.649750713,47.85438949,3.353465219,36.21920354,18.35040809,8.761451641,3.852180732,43.10166853
12,16.50176554,66.96943723,8.537816483,2.291437005,11.2212186,8.607044781,3.400226248,24.96279072
16,19.34938858,62.84200042,6.741444888,-1.317262706,16.05796729,5.376040805,4.426279008,9.939474278
8,25.17591858,48.75318679,2.331378043,33.0466993,31.29212333,5.098538086,7.220258108,45.6598119
11,10.57217009,60.93096545,2.132003795,15.65115476,45.59870083,8.734598198,9.476425542,37.71619807
17,4.732898353,67.27020879,3.553495351,41.15123772,48.38026292,5.668942626,4.689929806,42.73684424
9,18.25312604,55.64382548,5.849445948,37.51637414,21.62364344,10.51979801,9.178438966,56.49856648
6,27.01700915,63.92743233,8.485425429,9.651074844,31.29206512,5.413282245,4.580094373,24.33643872
16,14.70335557,70.60766009,7.481732146,32.92717351,32.82932992,6.211241938,5.099222721,7.955180584
19,33.48109786,53.70795847,5.169191762,32.57615293,26.65004496,2.724997382,1.327869826,24.65296315
10,12.87650481,37.71543067,3.294064209,16.66327262,37.81895368,8.450738533,5.015231747,37.2571943
14,6.085477723,53.71957636,5.315312596,34.71398486,14.86540178,10.19746984,8.453085817,29.26392073
21,8.383539559,65.22467458,7.060129925,31.018318,50.39155573,8.023437035,5.946090522,46.65663642
19,26.88237435,62.50709646,4.147244858,0.496894941,31.38883934,7.484381232,7.618253145,22.51117044
12,15.23811098,38.19193225,5.624709773,25.19756362,48.49980443,9.934626096,5.085591253,56.85774878
15,9.610418633,49.09771334,6.353680622,21.39369742,38.48844009,5.576767054,3.179233168,60.0567606
6,9.781346224,51.85425828,5.8757328,43.37977886,36.25231725,8.827740462,7.426423802,46.87175111
11,27.70951447,37.74049843,6.862738059,32.04273506,23.03998309,4.556738428,5.527783833,17.80779233
21,13.29373181,55.01242874,5.50234322,43.34314073,36.94423182,10.72153886,9.53763673,34.12001373
12,20.43614676,50.04166189,4.804182645,9.861760035,35.85421109,8.816395325,10.08121267,45.01833709
9,8.679523116,49.32277548,5.665301685,22.84576095,16.26235583,10.17663854,8.723881494,35.59701454
2,18.85590181,43.72579306,3.922203385,11.20144122,41.26847871,6.233123775,9.923021179,47.33983046
13,29.37340049,59.5091822,5.499540322,10.16419822,50.48319777,10.10514669,9.921202955,18.02218496
5,11.48420435,70.04966519,3.895282914,12.15436283,17.39690634,5.134696924,3.4298056,27.53924112
9,15.29561282,49.79460649,3.204711137,42.85619192,11.1612538,3.955085941,10.577075,61.24601047
19,20.66155462,37.95403283,6.071135388,44.61573621,33.84221835,3.41523307,6.509374159,29.45445143
16,8.40936862,41.74739221,4.228969516,4.912750678,26.05716155,1.778341558,5.681902013,41.81616454
10,5.353898268,69.65096762,5.323787827,37.70057681,35.15357653,10.97689822,9.582657941,26.51067968
20,13.76645874,57.58560726,3.079447825,2.380450891,34.13616371,3.139581711,7.713963566,19.4055171
6,24.60174667,47.1017091,1.622116845,28.12854968,53.43778121,10.72932054,5.865655079,34.95450693
7,24.17053599,74.59480717,5.36121607,17.91795959,13.4916671,5.561765813,9.896009052,46.28781743
19,19.6343164,59.57125235,5.3385749,15.327899,48.74124393,6.97948377,7.384129612,37.01229541
17,24.48985664,68.10060118,3.751519207,24.65900557,24.32452606,8.628983626,4.141301522,22.21348913
9,14.99514096,43.34050022,3.334043234,9.710863408,24.01596114,10.54661888,1.100552677,48.59378118
12,29.30416109,43.66556168,6.599905788,4.963910974,41.64509195,9.402493578,6.149308159,59.39902797
11,18.25858755,60.97855798,4.518444842,10.47479228,49.89136491,9.805534561,5.725190409,36.87707351
10,23.21517429,68.64668612,5.275775261,22.66410442,42.46628721,8.595923148,4.62981509,38.9552692
17,33.28394966,37.28219509,8.638115289,12.24437102,25.60156022,4.735739811,10.88271521,21.57308832
17,15.22875623,55.8996484,7.417307091,15.01732381,30.70220258,1.70491257,8.548005174,28.40186079
14,19.89604046,53.30350311,3.313503769,10.21592344,56.47432788,8.753060149,7.541498732,6.061624349
20,17.66037841,39.53525067,6.062460235,39.48524361,36.79540267,5.944754093,7.010852892,39.97240577
4,18.99060038,49.35177298,5.539350513,42.36304418,32.71429496,8.422663682,2.896050723,48.55815953
18,26.91762882,47.13501827,7.553144289,17.55421585,46.08377213,0.906819582,3.527067017,17.56481984
4,31.76239437,48.84261985,6.012552256,12.91030456,5.150199617,0.674914304,7.230242473,48.41410155
8,23.62430753,48.22346013,8.076759204,26.58640554,51.88722134,6.433394462,8.282172821,32.05115419
19,26.55476972,67.55240075,5.247269034,35.90260579,39.87651101,6.762514007,5.447323303,34.32014725
20,14.73671812,62.7994665,8.583121752,37.49286403,22.53774004,6.656485643,7.120212124,7.333725209
19,10.17740688,69.49654434,3.853578605,31.15822905,28.49403215,5.38899462,7.275311014,16.46676772
12,28.60921025,61.62634388,4.642243194,37.97415433,43.01222834,4.765284086,7.428509795,38.93587095
17,8.050705669,46.0062717,1.408170504,21.47871943,56.83395254,9.708470736,2.873180819,6.550890623
19,13.0200009,55.60657979,4.997956102,19.60004085,18.81526384,11.37877469,5.137511442,56.5365349
18,34.6486234,45.89499781,1.651390802,29.89786644,17.9891041,7.652751491,4.843354575,41.00073521
17,15.90887982,38.18608148,6.276310839,31.83785625,37.10580512,7.734495298,6.839497883,42.89327517
12,25.10994579,68.20722538,3.89183125,29.07035877,38.08049286,9.082746979,0.830794056,53.80622102
9,14.96847278,70.66376035,3.602105121,35.85849617,9.254745934,8.96490625,1.018116665,40.57268243
13,30.20993082,46.27061106,6.35547701,7.210746249,39.29415232,9.931371013,4.482266165,37.190947
6,12.01071921,73.31415947,2.659270401,19.31301698,44.16612224,8.299157859,4.855317705,21.52509207
8,11.17078841,35.71381251,5.047136071,7.194471962,39.33443852,11.34058949,4.430070905,21.22836868
13,11.00292146,47.49615634,7.450567623,18.26573623,44.31542213,7.54704172,7.999452211,62.03598327
16,23.36001404,41.03580693,4.987369832,38.08053081,59.63498292,11.45316947,5.335617929,66.55574316
11,18.32860337,69.87351328,4.040694956,40.98779484,52.69852679,4.570393938,6.193442734,29.26787695
14,35.95173123,71.0064505,7.05478387,8.940655384,22.60943794,4.645348592,5.257723762,29.56449506
4,19.03033717,58.41148552,7.505506836,37.70768782,10.94947598,8.998586652,6.313352933,56.98616776
12,32.09960605,74.58443926,4.05688469,6.885809742,38.41141837,8.349785387,4.853506436,38.53284491
4,4.001857307,69.5926044,3.768231386,26.88659036,50.06349351,2.202047527,2.514898729,58.90103744
17,34.05930053,51.43031432,2.601343075,7.29144255,20.98385596,4.490912865,6.228383063,44.05040807
19,14.05031948,73.76188528,7.293498209,42.6135966,14.78500197,7.286771666,0.917994938,54.93483626
15,9.735051593,59.762354,5.544806067,27.05808054,15.57499149,5.491814608,4.260166923,14.49185617
5,29.26801645,35.42256059,2.230153498,9.304711882,13.41467719,12.0317517,1.718611278,58.75133615
14,16.82082758,57.78817225,4.93962817,2.320050485,15.54451361,10.91236687,5.266569021,55.65764053
18,19.27742013,33.85690116,4.426812128,23.55570743,3.451369831,2.926500982,6.108476191,36.27448231
13,15.81146913,45.72859739,6.943770516,27.34828482,20.74466163,4.225031456,4.767826362,21.32716186
11,26.70746686,55.25883704,0.940286025,3.57556973,24.6919329,7.701147803,7.772494233,30.2353616
12,16.21124017,41.3073473,5.351979994,3.810337114,41.42211391,12.97998727,10.22927759,48.4760396
7,18.26588198,54.6756211,2.404142326,22.49832658,38.81011562,5.929203943,8.883419677,24.88596194
12,15.67425426,60.14467691,7.47822118,9.015862027,49.10431089,8.443570375,6.818249271,28.72360593
8,11.24087677,69.69421921,2.532331004,3.262870793,31.00765919,2.425781598,5.962045582,34.84668918
18,33.11633296,55.54664104,4.703985339,28.56024003,4.345622239,6.922813096,8.751770791,39.34785028
21,27.30057292,50.35809567,3.990930046,33.91720837,47.84233241,6.239444975,8.19328741,48.29584054
18,9.253923021,61.15250823,5.351027029,23.01527656,20.87690681,9.189241514,9.143548987,22.4036178
16,23.96359485,45.05178184,4.225850132,22.43358392,15.43248437,7.236764266,3.40755357,36.72528332
13,14.36789103,38.79787179,3.145808571,1.211310762,41.14163051,1.171276104,7.094732856,31.88713145
12,15.9075468,42.51776516,4.523203421,16.39548047,32.15019188,4.990859369,6.10570901,25.44778239
10,15.76985414,69.13783858,1.767326312,20.00842005,39.94659562,6.976817429,6.519093883,23.19853066
18,14.18687006,49.73450764,3.38766127,6.42786372,19.25503319,10.71017069,5.341362565,55.37268814
15,23.49720427,59.00926078,5.157253092,3.169434424,44.23164271,9.841849132,4.558498437,28.95118184
14,24.39516699,56.18251987,8.503463971,38.17579232,22.72007518,2.364118487,8.184729793,42.21607809
20,24.72991336,49.56292481,4.402607735,26.38969401,25.81714203,5.544845934,5.836200573,13.91120302
8,21.30734093,62.01579652,3.047701069,18.05229969,26.07910748,11.45765922,6.750317761,44.49769181
13,27.35271493,65.34038477,6.160881801,1.234502617,28.97450743,8.99763194,7.208189267,56.20314322
13,27.0025744,45.84552779,2.569168189,34.29976195,53.18804398,5.534576029,5.084110475,16.13609901
7,9.41922155,71.03294452,4.110360173,14.31455742,21.30336569,5.893750958,2.11330075,49.31740101
21,16.3363149,46.2560372,8.100953548,1.934053468,8.286782347,9.987966652,5.53350491,45.06132093
22,6.739286653,51.02118278,4.907668793,39.06280162,58.48119293,7.060650911,4.700744933,28.21324706
6,9.967796547,42.71256275,2.608876744,24.63555937,24.02397367,5.746751515,2.464213369,46.85905733
17,12.48959558,54.50953429,5.956238442,30.75650941,25.9566454,5.332201324,2.926169895,44.99096167
4,3.478374519,65.96621203,5.38450483,13.81680744,17.04761377,9.078191471,5.127484432,19.65692886
16,13.81395433,46.70813017,1.53872926,33.78583657,12.67955245,8.522288584,2.059658736,41.00674152
8,24.99591877,70.13546882,2.605360236,12.06676321,24.0983748,7.92108577,5.98610166,26.52591
5,21.65626392,62.73927812,6.939664666,40.32721516,39.13093346,6.480035197,7.377683639,11.01883027
9,34.13939077,62.18077626,3.076525038,21.83536664,46.46344999,9.562497719,7.475839973,44.41384367
17,13.06592518,36.82569675,4.806978051,28.31970442,17.15476878,12.15015572,6.763969706,12.3285449
8,22.39201195,72.23826128,5.146577975,33.58371165,6.376024641,1.56029752,1.784507024,39.70936968
3,14.09315421,49.49074954,4.180623439,15.90491388,12.3138435,4.445877166,7.286272816,32.46960588
10,31.84207352,63.98950035,3.041941336,42.63306078,20.97954783,8.635394465,3.457744046,21.14495028
9,20.05863236,56.50368259,5.026517071,4.437555153,20.67978691,6.445687333,8.496430238,45.80915255
10,17.93246967,67.86566415,4.783765596,9.462664653,19.80880062,6.442287316,8.733853315,15.52439846
18,29.50666025,49.2860601,4.380059297,37.27746531,35.36082792,8.015984286,6.433030476,50.8511923
20,14.93198081,65.4824515,3.84495778,9.183482727,54.98635293,7.591965513,7.722139795,16.79277551
12,16.57677677,61.30820405,8.690292298,2.11033063,31.27194217,5.443852705,7.851901345,58.54702655
9,3.994203365,72.45766845,2.211187353,3.044520502,34.93268054,4.26592405,5.679435702,20.01213302
8,6.729877922,52.49229442,4.891371441,20.21890163,52.40553161,3.92788017,2.486477842,64.47216565
9,23.99478629,61.00250154,3.703806694,26.79298026,37.41864267,8.71763192,5.536569254,45.45373912
16,31.00827479,53.96819594,1.811402728,37.68958569,16.76930424,9.30692789,5.305126645,53.53880161
10,6.690740368,64.28878863,2.712895817,15.48933468,31.57587532,2.833317927,9.664823876,31.3917987
15,32.42629678,67.06035495,2.395846082,21.25183729,34.61951105,5.723367753,6.116992621,25.14377099
16,21.29653088,44.49834223,5.20657441,8.78449336,37.4278963,8.643461848,3.5331114,23.15441106
9,22.17251918,76.43875829,4.732589183,25.20586163,48.29980013,5.328239463,7.862803076,47.19530675
13,12.37672477,45.29825101,7.78266314,24.53306863,20.67385397,6.2029259,5.023935717,40.74902921
14,13.27094182,61.50551258,5.014828226,11.36080224,52.00969429,11.72743984,1.426306442,61.63901983
16,15.57228123,65.09186585,4.273010509,-2.487767678,12.09113712,7.170880668,7.032914129,26.48638288
12,4.402874739,41.31688847,4.928739163,36.93451578,19.59328669,8.117289113,4.723184102,25.99203898
18,9.25892115,66.35213453,5.95005987,32.55661351,42.44714851,4.097384436,4.797242264,51.31440139
18,17.27039518,50.09117876,3.497321059,9.323940472,29.08590935,4.281688944,3.159324538,26.24856856
16,11.58396138,52.52693019,5.726951356,15.63134647,40.68712097,7.68640047,4.286706994,19.37442625
10,14.36290012,62.88471894,3.352090172,11.58036677,15.79749987,12.41635606,9.467586891,17.43200626
20,15.26959219,42.59356519,4.817659043,23.35110839,16.87320407,5.530561485,8.215793943,43.92354447
11,13.06205074,53.47967585,3.412977793,33.22605131,9.16209746,8.118246087,8.951264102,10.33000195
20,22.58634658,60.92243548,2.035553806,14.23328592,26.61323149,9.199215671,3.915706695,41.49234789
16,17.50366561,53.82981153,5.478589349,29.44228216,22.31429203,2.18767493,8.001138546,41.33342008
7,4.987560185,38.55403362,1.834776692,36.67193008,17.86167053,7.074730569,8.350760968,64.49977172
16,16.9887321,44.20652454,2.302513814,18.86961215,28.42457041,5.859640082,4.995462291,52.51380558
21,19.15276316,61.36135402,2.207106609,8.074418719,29.82167228,3.706575842,1.589701462,32.94753475
17,26.13913682,65.30518759,2.385906926,20.65120007,14.44481548,6.127324024,1.829787405,26.73792386
8,27.79691685,51.77227975,4.74378355,10.42727701,31.8735306,6.398461218,8.823592417,50.67857609
11,11.43470591,47.729326,7.924742646,4.712487538,32.31768845,5.707115673,2.78612197,19.35781451
16,13.31590759,75.61617584,9.342671404,17.75045037,23.94273812,7.232396644,4.509759076,11.23071925
6,29.30671512,70.2650198,3.516701218,32.95585056,40.27058193,7.75009188,10.74352652,44.88944466
19,7.239105383,45.882506,5.767758038,25.14323854,20.27556398,4.943807242,4.139023961,37.65708662
12,19.57789649,65.38346778,6.139135656,17.69020331,10.17294415,8.639441736,10.82909272,42.2835468
5,22.97115299,57.58093291,5.70378076,25.17468827,34.7365017,4.465982713,5.355440606,34.3514789
9,20.80742487,62.08134489,4.531984655,27.84112548,11.9230249,11.41545315,3.875206205,28.82618594
22,13.8678629,62.30081726,3.967957988,23.08686814,5.953478839,6.350132559,9.048521306,58.2150132
5,18.95895504,66.11072476,2.221792557,1.037296173,26.53953445,8.628484151,7.686989694,23.6405714
20,13.37508679,42.42225852,5.277232265,20.59637804,27.75218143,7.97215226,7.126151678,44.69594817
5,12.74385119,38.21205667,9.364818426,27.96708757,33.76355206,10.12085482,1.310794302,20.60318825
12,11.96987498,52.15330852,2.413895707,6.149517091,19.79562629,10.35177063,3.383671264,50.42285942
18,19.52446156,40.85524854,7.802650135,38.64576975,45.46136272,6.634821423,7.547467916,23.82479604
14,17.47783409,65.40662683,5.688101853,26.89853226,21.14582021,6.605408596,8.576950509,43.92856191
13,25.76055239,62.06470176,3.729434546,11.94679908,26.75089479,3.977418171,5.117275301,17.00554234
16,24.96552923,61.48634941,5.917049597,21.523825,21.26961036,1.026255387,9.004349303,33.08489594
21,26.12546191,44.90335934,2.74701166,9.073632018,29.57283541,6.113744985,8.650267181,30.83700619
19,30.81739713,48.05092284,8.139889468,29.11189972,13.67987744,5.814814651,4.952182927,17.27113446
8,25.90471635,71.02009398,7.363682049,11.62136281,46.13499478,8.920526459,2.667391082,13.31972426
18,10.00491367,49.14653567,9.241396055,8.120098854,22.91221534,4.203491868,9.360626151,25.29510389
6,8.508526553,52.38914245,1.576784267,22.0111249,8.637850968,12.03810398,2.144878071,10.19711499
10,23.71321981,40.849624,6.800063576,4.70744515,47.87014102,9.644203243,5.188204064,18.51909451
16,7.944533982,71.24553387,0.94848409,43.95452535,20.58000995,6.496835179,6.632214835,40.41480625
16,17.26144617,45.04473544,5.72818167,12.30242195,33.07769202,8.669374697,9.671210748,50.50784388
16,28.21706517,52.18193473,2.743822787,7.603185463,27.70828121,10.66973218,7.25742571,39.55564103
20,15.16772223,44.32831806,6.022411587,20.99697077,33.00931619,6.358669666,5.205851365,26.13644791
6,24.56304854,43.24451541,5.721964285,6.550424765,23.44398563,10.45853492,2.945803978,49.63199665
17,6.930569311,50.90250812,3.736512767,12.14846672,48.39135183,4.003377056,4.164745358,22.56551912
18,7.599465863,59.31964092,2.594847769,29.13217186,25.86254243,5.834675121,4.860337042,26.97248808
18,33.03821705,54.88739641,7.609552614,6.954885853,19.32504144,8.460583043,8.623833288,33.58291474
6,10.91366435,64.91573789,8.539101118,18.81681968,30.57998435,3.291079752,1.421287921,31.08250615
13,31.93625033,58.76052687,7.051980938,23.47813719,38.03875287,12.15368101,5.263393742,39.31255142
20,29.25705617,42.76102558,7.75223617,35.87419013,19.34285055,2.884282587,9.018301225,49.3468588
19,26.00641117,73.10616957,1.548475387,39.59863491,30.71479336,6.138496004,4.085791252,29.74757335
22,29.00616264,60.92817653,4.699073301,37.48236023,49.84973267,1.856456585,3.368941921,26.72980214
17,31.78476071,65.11352102,4.440618471,19.60524834,35.02507718,2.830647665,6.058084577,35.89600744
12,31.02498733,54.35068074,7.272255035,28.26242524,29.27650262,11.66828445,1.221921016,26.20184969
20,10.25385903,67.0340352,9.539954937,-2.627122182,22.68389512,8.524860433,7.472921646,35.41809701
5,26.83740234,66.99367675,4.398780798,26.27350387,12.38887483,7.980963432,8.516804765,34.58206579
18,23.44900309,45.83324212,1.684437558,11.40286866,17.27015951,6.852927725,1.975790281,41.46618267
20,11.57960991,55.80749375,7.780567531,34.96187986,42.92688065,8.260166434,2.426675265,23.74756217
14,13.45344433,45.34898014,4.643842311,37.14763733,27.09866567,11.53744313,9.054671395,51.85834256
19,22.81821008,41.83305738,6.756297339,24.97329922,20.79165629,11.67811739,6.415233471,12.49984936
7,25.17112744,42.82722865,1.0931291,33.42919531,17.5021,11.57729444,3.524167386,58.79699244
4,16.37721065,49.31381705,3.267451417,-1.046045712,40.03212397,9.951486658,5.81729924,60.51314769
6,28.97744582,34.84244347,8.653810124,1.538826807,21.52242358,11.4699549,10.33592465,20.91488917
16,31.69504537,69.29309897,7.077482595,37.0363937,56.79254109,1.00404294,3.713850533,44.38322643
13,16.24562536,56.67710869,5.507646185,15.62866363,47.96523006,8.266293249,9.670268974,42.27198926
5,19.2133019,62.32133129,7.491548372,12.81245729,53.45813129,5.505507516,4.323012273,11.18283263
21,34.67137746,60.86392609,5.371704692,9.678833409,29.87761944,10.84210004,3.756455234,23.43865057
14,23.02214397,59.99909983,2.924462732,32.98706279,33.47812383,7.431087553,4.473798762,11.99856592
7,23.67138381,41.29944778,2.522663113,26.97030094,19.18454331,9.018844733,7.824184204,14.0814258
8,19.93008065,63.82693106,7.608937497,33.96378037,32.29986045,3.161989728,6.722901553,19.83003518
11,33.71960525,39.90037295,5.639721492,22.26887305,30.61616835,6.335948398,8.296823194,62.58807332
7,25.45722747,33.84143669,4.277312383,40.72244256,41.70961779,10.24874786,2.892492604,44.74206234
18,22.88959829,70.80323258,3.507349267,15.53955471,34.3836224,11.26841982,7.6666728,30.00470149
8,15.49473188,47.4898599,6.799252347,35.97283114,47.28625909,1.426515959,6.689305372,25.60496555
16,15.80028036,44.00704344,6.612792086,5.569949209,37.44620764,7.708266206,7.298213168,36.42537741
12,25.66431324,48.44530066,6.140003943,17.54275602,31.94663465,10.09538169,2.89226777,43.88255651
11,13.79216041,59.27752394,6.549623376,7.6647287,39.40636971,3.609106499,6.65177575,41.22606793
15,11.44118047,63.948122,5.037153317,8.237524423,8.094549583,9.927653406,4.095265934,31.47218956
13,28.25240371,49.64769367,2.638270433,17.48378467,14.00894038,10.37884964,6.926298149,47.15826899
14,22.13084834,60.25465481,2.8491341,44.26202339,50.6827919,3.275613903,6.774744532,34.47970113
15,7.564171612,34.95275341,2.6115801,14.25015273,31.55893426,8.292530307,4.198320011,60.26646229
10,28.73148534,70.51909689,2.885058248,18.03453104,54.42576863,7.200144403,1.12953561,39.11058956
9,19.50234037,60.50748952,7.611190591,17.95468813,60.03487547,4.707682654,10.26794566,55.28185418
17,14.88952003,42.49456349,3.289294555,9.157389857,27.13996257,5.331923788,10.70185669,28.79553627
16,23.91173492,64.97251682,2.9104916,16.02916866,15.74794759,4.946521859,9.989994931,52.24735831
21,14.16748306,57.96102409,4.933989405,40.20458174,39.07914026,9.610708402,4.779426712,61.67066064
9,21.87504574,68.65744102,4.411938437,5.632444206,56.30656593,3.286074925,6.14745909,13.33309955
8,8.657950295,39.34709343,7.273032063,23.81133729,20.93556865,10.35610984,9.518574123,21.98764294
16,4.134843294,68.96347421,7.030161149,0.478301068,40.01406126,8.180477075,6.248455118,58.66838777
10,36.94870226,41.20004309,5.107385547,32.18731542,29.34154373,11.63872034,3.209109956,19.4282148
17,4.628063029,65.8535174,7.199995443,24.85018048,46.72018843,8.632279469,5.498778086,65.71870435
4,6.621167582,44.99957486,7.186482238,7.97056552,58.12486126,9.519881576,6.850951983,65.57755322
10,27.20102349,54.22124317,2.767211632,24.65900992,29.74111965,5.836657502,10.09335572,11.6225542
13,24.26944096,40.07224214,2.749758334,46.98627165,38.24603785,4.320018575,9.014406281,48.36423585
8,14.8630172,48.85191658,8.971405815,29.44396713,24.63665649,6.422504873,7.055064674,44.02107388
16,10.30426087,73.13830829,1.769389922,30.87056048,28.16045447,5.750905413,3.383727457,22.21217604
8,4.209578433,64.39442675,3.137269845,18.39562901,55.71322219,8.965907526,5.58920208,9.660548981
13,28.42225113,60.96330435,2.423109562,2.020353148,32.98976045,8.558656172,3.036046247,44.24683235
15,10.29226907,44.71273884,6.827300371,2.435221709,45.84430183,4.462176157,2.015259969,20.69386353
8,18.72171181,44.31847762,4.879823356,-3.704737678,14.06545685,7.368073364,5.795280753,39.86329203
18,25.30960381,43.54762091,5.198188703,38.54134064,32.4412663,5.577481548,2.462840249,37.24446194
19,24.27389695,49.83467659,1.856794348,18.9251641,30.11769346,10.5645432,2.905440031,37.54880601
18,27.20358176,54.2594069,6.237007293,7.402505798,14.3055276,9.06501328,9.045303489,27.37758812
18,19.94059368,49.57918442,5.505536454,43.29012955,35.75711703,10.66115504,8.861866519,22.24801262
11,18.4487757,76.96485387,6.383929684,34.36123721,37.01744451,5.961110641,4.391512662,17.54728215
4,12.55324952,71.37756468,2.445688324,29.45156079,57.96484019,12.37459781,5.885635346,52.24650327
4,7.354912048,35.41140334,6.458707549,9.68631936,35.81175474,2.098221098,9.689681924,34.11783998
17,20.9298386,46.22016905,6.515629098,18.10731317,37.70872507,1.036702632,8.443912873,53.40252561
18,29.25356811,37.34373979,1.917664031,2.40118209,53.97856722,4.317733867,4.283293087,28.88548303
7,6.143242877,56.79566514,6.08963889,12.73600585,28.45953469,10.27717361,7.813852586,44.38987555
11,22.17914654,63.24935496,4.177888177,32.72446991,35.80584963,7.844514839,4.395074938,23.63731115
15,28.09479245,54.00852491,7.698766727,43.52031458,27.5741985,6.898925855,7.086551178,13.86343519
10,20.34537307,65.19388872,8.036294783,21.16853947,21.99198696,6.883851171,5.946225039,40.41801054
5,10.77659822,63.7043822,3.868830229,24.05382525,18.4873662,8.74336038,3.618550098,30.93562487
18,4.729223821,50.10452354,7.360408936,35.81002535,25.42164517,7.617744376,8.640728279,37.02294285
14,8.407918804,55.78133983,5.36858254,1.998291156,17.64180799,2.702563864,9.400016545,49.38562978
8,29.79511027,70.36355951,2.10791009,16.21524055,31.03674847,7.298525692,3.613146548,44.87911325
9,15.80440851,62.89388031,8.244302643,43.6426329,40.81533125,4.933554491,7.690893228,22.1110511
5,16.11341213,65.61919844,6.632975387,13.34305772,50.11515757,12.00206748,3.923901045,43.81186413
3,11.64802822,53.02708954,1.457727401,35.57657532,39.70849271,8.094672788,7.391534241,35.79525205
15,12.73281024,62.59318131,8.268565389,14.60671755,18.86647023,1.947014302,9.026333412,28.90043711
12,10.36269453,51.12395607,2.56354539,8.911883165,50.09718147,5.927904519,8.689609583,26.1520049
11,21.61142852,45.67273745,5.410436652,29.16004038,52.43350102,2.947988816,4.380693301,30.85768964
16,14.03543726,37.64155098,3.167351658,8.015162966,58.47393653,5.771568743,3.199775549,23.27001276
9,9.697167808,41.93879471,0.753581185,11.38369766,34.30491711,2.855518662,7.077793624,36.14897095
7,23.90274969,74.70723689,4.796815571,4.485496103,33.98768598,8.015412111,6.833292176,40.60054288
10,36.91914103,72.93394451,3.508986732,30.61466984,41.10629935,5.130947579,1.478813726,22.77667437
21,35.59997151,49.78025438,4.367334797,4.125962204,25.56707421,2.950383959,1.379232257,34.16473726
4,13.66137638,47.80351895,5.830205257,9.103514669,6.650081281,7.405787269,8.502697976,6.262499064
6,32.69124022,57.83379238,2.473930743,26.75422842,30.9207783,2.308017572,4.780755544,12.67679227
21,20.52684295,56.58131545,5.640917476,16.12467573,41.90754617,3.920705942,5.361890529,47.50019045
11,19.81493443,41.39843159,2.602079878,35.78738836,11.77395658,6.49136242,7.388543024,64.59332976
14,21.32814559,34.28603594,5.945913272,9.143358311,12.59141835,10.13819057,8.532781693,55.9226626
19,7.896653564,41.98185136,3.657309969,21.75613286,19.64818519,4.348907557,7.147662548,29.708663
15,29.18970047,46.9989863,7.296648945,4.054857256,30.67834877,11.03848902,5.726009255,15.59273101
8,11.68793279,43.8590619,4.873995649,23.9610201,41.1666694,10.01118533,7.767237688,38.13935184
7,11.69304328,55.61332404,5.233532751,43.98092829,23.35169903,7.193839651,7.471425386,44.54832542
22,33.742634,51.07882014,3.628949538,15.91713412,6.180508043,1.228264402,7.760538616,13.76016612
11,11.08807073,65.70005216,4.208992406,7.208952198,40.64195315,12.23830426,7.834067797,35.74027836
12,14.41574195,56.2970123,6.634561723,9.686194522,20.56472014,6.022944578,5.37304664,10.29211857
11,14.40780397,61.36596826,5.82934922,13.76446531,32.16782925,7.411009346,9.644903881,45.46622638
14,28.27071736,50.71652821,6.628881711,4.634959647,22.51191539,4.456584465,7.525070582,14.97538379
10,17.02968223,57.75518363,8.942064142,25.34263715,44.33790533,2.654486469,7.762563422,28.70237871
7,12.46127769,36.97468411,7.711768024,17.74510445,14.44414751,2.598496581,6.773154475,25.79974924
18,27.61274766,75.69639051,7.230755956,19.96400504,42.13601891,6.23971471,5.200294825,56.58453787
18,7.694535127,44.45040404,9.077475777,18.80246282,35.30374041,1.358922034,3.380193561,48.67836347
12,6.002955658,40.67499501,2.846390505,6.464079194,53.12521826,10.62930787,5.009886624,61.29307142
15,7.194584546,46.84722229,2.532113471,31.35998997,32.44280463,9.589140622,7.897093103,39.93153191
17,11.68217268,40.49649744,7.738430263,10.66121261,59.11655128,12.86744089,9.085791072,35.11940721
7,13.81963991,64.28261341,6.138419349,5.632247224,43.24303218,8.79172008,2.727545743,23.11242513
11,21.60127612,69.14252335,4.036146586,37.9644561,41.55572414,10.5385237,2.730003375,10.34372732
16,10.60463722,59.89899373,3.881954213,2.376258591,23.91366228,10.59356285,8.794568302,48.20250411
